OTUID,taxonomicClassificationOrig,Domain,Supergroup,Division/Kingdom,Phylum/Class,Level_X,Level_XX,Level_XXX,Level_XXXX,Level_XXXXX,genus_species
Otu556,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu557,Main genome;Eukaryota;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha (class);X (Gastrotricha (class));Gastrotricha (X (Gastrotricha (class)));Unknown Gastrotricha (X (Gastrotricha (class))) genus 1,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,NA,NA,NA,NA,NA,NA
Otu554,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Araphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Araphid-pennate,NA,NA,NA,NA,NA
Otu555,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu553,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));Gregarinomorphea (X (Gregarinomorphea (class)));XX (Gregarinomorphea (X (Gregarinomorphea (class))));Selenidium1;Selenidium1 (strain);sp. (Selenidium1 (strain)),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Selenidium1,NA,NA,NA,NA,NA
Otu1039,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Phaeophyceae;Phaeophyceae (class);X (Phaeophyceae (class));Phaeophyceae (X (Phaeophyceae (class)));XX (Phaeophyceae (X (Phaeophyceae (class))));Newhousia;Newhousia (strain);imbricata (Newhousia (strain)),Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,Newhousia,NA,NA,NA,NA,NA
Otu1038,Main genome;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Bryozoa (class);X (Bryozoa (class));Bryozoa (X (Bryozoa (class)));XX (Bryozoa (X (Bryozoa (class))));Anguinella;Anguinella (strain);palmata,Eukaryota,Opisthokonta,Metazoa,Bryozoa,Anguinella,palmata,NA,NA,NA,Anguinella_palmata
Otu776,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);X (Chromadorea (order));Chromadorea (X (Chromadorea (order)));XX (Chromadorea (X (Chromadorea (order))));Chromadorea (XX (Chromadorea (X (Chromadorea (order)))));XX (Chromadorea (XX (Chromadorea (X (Chromadorea (order))))));sp. (XX (Chromadorea (XX (Chromadorea (X (Chromadorea (order))))))),Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu774,Main genome;Eukaryota;Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Abeoformidae;Group (Abeoformidae);MAIP;Abeoformidae (MAIP);Group (Abeoformidae (MAIP));MAIP (Group (Abeoformidae (MAIP)));X (MAIP (Group (Abeoformidae (MAIP))));Abeoformidae (X (MAIP (Group (Abeoformidae (MAIP)))));Group (Abeoformidae (X (MAIP (Group (Abeoformidae (MAIP))))));MAIP (Group (Abeoformidae (X (MAIP (Group (Abeoformidae (MAIP)))))));X (MAIP (Group (Abeoformidae (X (MAIP (Group (Abeoformidae (MAIP))))))));sp. (X (MAIP (Group (Abeoformidae (X (MAIP (Group (Abeoformidae (MAIP))))))))),Eukaryota,Opisthokonta,Mesomycetozoa,Ichthyosporea,Ichthyosphonida,Abeoformidae,MAIP,NA,NA,NA
Otu772,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Unknown Crustacea order 4,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,NA,NA,NA,NA,NA
Otu773,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Bacillaria;Unknown Bacillaria species 2,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,Bacillaria,NA,NA,NA,NA
Otu679,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae (class);X (Dinophyceae (class));Dinophyceae (X (Dinophyceae (class)));XX (Dinophyceae (X (Dinophyceae (class))));Dinophyceae (XX (Dinophyceae (X (Dinophyceae (class)))));XXX;Dinophyceae (XXX);XXX (Dinophyceae (XXX));sp. (XXX (Dinophyceae (XXX))),Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu678,Main genome;Eukaryota;Rhizaria;Foraminifera;Globothalamea;Rotaliida,Eukaryota,Rhizaria,Foraminifera,Globothalamea,Rotaliida,NA,NA,NA,NA,NA
Otu677,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));Gregarinomorphea (X (Gregarinomorphea (class)));XX (Gregarinomorphea (X (Gregarinomorphea (class))));Selenidium1;Selenidium1 (strain);mesnili (Selenidium1 (strain)),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Selenidium1,NA,NA,NA,NA,NA
Otu676,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Unknown Eugregarinorida order 7,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,NA,NA,NA,NA,NA
Otu675,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu674,Main genome;Eukaryota;Alveolata;Apicomplexa;Coccidiomorphea;Marosporida;Rhytidocystidae;Rhytidocystidae (family);X (Rhytidocystidae (family));Rhytidocystidae (X (Rhytidocystidae (family)));X (Rhytidocystidae (X (Rhytidocystidae (family))));sp. (X (Rhytidocystidae (X (Rhytidocystidae (family))))),Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Marosporida,Rhytidocystidae,NA,NA,NA,NA
Otu673,Main genome;Eukaryota;Alveolata,Eukaryota,Alveolata,NA,NA,NA,NA,NA,NA,NA,NA
Otu672,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;Ventrifissuridae;Unknown Ventrifissuridae family 1,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,Ventrifissuridae,NA,NA,NA,NA
Otu670,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;Suessiaceae (family);X (Suessiaceae (family));Suessiaceae (X (Suessiaceae (family)));X (Suessiaceae (X (Suessiaceae (family))));sp. (X (Suessiaceae (X (Suessiaceae (family))))),Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,NA,NA,NA,NA
Otu58,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Rhodymeniales;Rhodymeniales (order);X (Rhodymeniales (order));Chylocladia;Unknown Chylocladia species 1,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Rhodymeniales,Chylocladia,NA,NA,NA,NA
Otu986,Main genome;Eukaryota;Opisthokonta;Metazoa;Unknown Metazoa phylum 3,Eukaryota,Opisthokonta,Metazoa,NA,NA,NA,NA,NA,NA,NA
Otu388,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Cephaloidophoridae;Unknown Cephaloidophoridae family 9,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Cephaloidophoridae,NA,NA,NA,NA
Otu387,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Diarthrodes;Unknown Diarthrodes genus 1,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Diarthrodes,NA,NA,NA
Otu386,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Unknown Arthropoda class 2,Eukaryota,Opisthokonta,Metazoa,Arthropoda,NA,NA,NA,NA,NA,NA
Otu385,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu384,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Oblongichytrida;Oblongichytridiaceae;Unknown Oblongichytridiaceae family 1,Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Oblongichytrida,Oblongichytridiaceae,NA,NA,NA,NA
Otu378,Main genome;Eukaryota;Rhizaria;Foraminifera;Monothalamids;Monothalamids (class);X (Monothalamids (class));Monothalamids (X (Monothalamids (class)));XX (Monothalamids (X (Monothalamids (class))));Hippocrepinella;Hippocrepinella (strain);acuta (Hippocrepinella (strain)),Eukaryota,Rhizaria,Foraminifera,Monothalamids,Hippocrepinella,NA,NA,NA,NA,NA
Otu381,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4 (family);X (Dino-Group-I-Clade-4 (family));Dino-Group-I-Clade-4 (X (Dino-Group-I-Clade-4 (family)));X (Dino-Group-I-Clade-4 (X (Dino-Group-I-Clade-4 (family))));sp. (X (Dino-Group-I-Clade-4 (X (Dino-Group-I-Clade-4 (family))))),Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,NA,NA,NA,NA
Otu380,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Unknown X (Annelida (class)) family 5,Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu379,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));Gregarinomorphea (X (Gregarinomorphea (class)));XX (Gregarinomorphea (X (Gregarinomorphea (class))));Selenidium1;Selenidium1 (strain);sensimae,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Selenidium1,sensimae,NA,NA,NA,Selenidium1_sensimae
Otu982,Main genome;Eukaryota,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otu48,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Acoelomorpha;Unknown Acoelomorpha family 1,Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Acoelomorpha,NA,NA,NA,NA
Otu251,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Phaeophyceae;Phaeophyceae (class);X (Phaeophyceae (class));Phaeophyceae (X (Phaeophyceae (class)));XX (Phaeophyceae (X (Phaeophyceae (class)))),Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,NA,NA,NA,NA,NA,NA
Otu250,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Symbiodiniaceae;Durusdinium;Unknown Durusdinium genus 1,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Symbiodiniaceae,Durusdinium,NA,NA,NA
Otu253,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Sarcinochrysidales;Sarcinochrysidaceae;Aureoumbra;Aureoumbra (genus);Unknown Aureoumbra (genus) species 1,Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,Sarcinochrysidales,Sarcinochrysidaceae,Aureoumbra,NA,NA,NA
Otu255,Main genome;Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Suctoria (order);X (Suctoria (order));Suctoria (X (Suctoria (order)));XX (Suctoria (X (Suctoria (order))));Suctoria (XX (Suctoria (X (Suctoria (order)))));XX (Suctoria (XX (Suctoria (X (Suctoria (order))))));sp. (XX (Suctoria (XX (Suctoria (X (Suctoria (order))))))),Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,NA,NA,NA,NA,NA
Otu254,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Watanabea-Clade;Unknown Watanabea-Clade order 1,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Watanabea-Clade,NA,NA,NA,NA,NA
Otu257,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Phytomyxea;Phagomyxida;Phagomyxidae;Unknown Phagomyxidae family 2,Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Phagomyxida,Phagomyxidae,NA,NA,NA,NA
Otu256,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Ulvophyceae;Cladophorales;Cladophorales (order);X (Cladophorales (order));Cladophora;Cladophora (species);socialis (Cladophora (species)),Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Cladophorales,Cladophora,NA,NA,NA,NA
Otu259,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);Unknown Chromadorea (order) family 4,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu258,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu709,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,NA,NA,NA,NA,NA
Otu821,Main genome;Eukaryota,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otu989,Main genome;Eukaryota;Excavata;Discoba;Diplonemea;Diplonemida;Diplonemidae;Diplonemidae (family);X (Diplonemidae (family));Diplonemidae (X (Diplonemidae (family)));X (Diplonemidae (X (Diplonemidae (family))));sp. (X (Diplonemidae (X (Diplonemidae (family))))),Eukaryota,Excavata,Discoba,Diplonemea,Diplonemida,Diplonemidae,NA,NA,NA,NA
Otu827,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Thraustochytrida;Thraustochytriaceae;Unknown Thraustochytriaceae family 1,Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Thraustochytrida,Thraustochytriaceae,NA,NA,NA,NA
Otu966,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,NA,NA,NA,NA
Otu29,Main genome;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Bryozoa (class);X (Bryozoa (class));Bryozoa (X (Bryozoa (class)));XX (Bryozoa (X (Bryozoa (class)))),Eukaryota,Opisthokonta,Metazoa,Bryozoa,NA,NA,NA,NA,NA,NA
Otu25,Main genome;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria (class);X (Cnidaria (class));Hydrozoa,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Hydrozoa,NA,NA,NA,NA,NA
Otu24,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Colaconematales;Colaconematales (order);X (Colaconematales (order));Colaconema;Colaconema (species),Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Colaconematales,Colaconema,NA,NA,NA,NA
Otu27,Main genome;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria (class);X (Cnidaria (class));Anthozoa,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Anthozoa,NA,NA,NA,NA,NA
Otu26,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Ostreoida;Ostrea;Ostrea (genus);edulis (Ostrea (genus)),Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostrea,NA,NA,NA
Otu21,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Cephaloidophoridae;Unknown Cephaloidophoridae family 2,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Cephaloidophoridae,NA,NA,NA,NA
Otu20,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu22,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Megabalanus;Megabalanus (genus);Unknown Megabalanus (genus) species 1,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Megabalanus,NA,NA,NA
Otu174,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea (order);X (Enoplea (order));Tripyloides;Unknown Tripyloides species 1,Eukaryota,Opisthokonta,Metazoa,Nematoda,Enoplea,Tripyloides,NA,NA,NA,NA
Otu175,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);X (Chromadorea (order));Chromadorina;Chromadorina (species);bioculata (Chromadorina (species)),Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorina,NA,NA,NA,NA
Otu176,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);X (Chromadorea (order));Unknown X (Chromadorea (order)) genus 1,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu177,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Ceratiaceae;Tripos;Tripos (genus),Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,NA,NA,NA
Otu170,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Phytomyxea;Phagomyxida;Phagomyxidae;Unknown Phagomyxidae family 1,Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Phagomyxida,Phagomyxidae,NA,NA,NA,NA
Otu171,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Ostracoda;Schlerochilus;Unknown Schlerochilus genus 1,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Ostracoda,Schlerochilus,NA,NA,NA
Otu172,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Sarcinochrysidales;Sarcinochrysidaceae;Sarcinochrysis;Sarcinochrysis (genus);Unknown Sarcinochrysis (genus) species 1,Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,Sarcinochrysidales,Sarcinochrysidaceae,Sarcinochrysis,NA,NA,NA
Otu173,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;Porosporidae (family);X (Porosporidae (family));Porosporidae (X (Porosporidae (family)));X (Porosporidae (X (Porosporidae (family))));sp. (X (Porosporidae (X (Porosporidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,NA,NA,NA,NA
Otu178,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda (family);X (Maxillopoda (family));Maxillopoda (X (Maxillopoda (family)));X (Maxillopoda (X (Maxillopoda (family))));sp. (X (Maxillopoda (X (Maxillopoda (family))))),Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu179,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae (class);X (Dinophyceae (class));Dinophyceae (X (Dinophyceae (class)));XX (Dinophyceae (X (Dinophyceae (class))));Dinophyceae (XX (Dinophyceae (X (Dinophyceae (class)))));XXX;Dinophyceae (XXX);XXX (Dinophyceae (XXX));sp. (XXX (Dinophyceae (XXX))),Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu518,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Alentia;Alentia (strain);gelatinosa (Alentia (strain)),Eukaryota,Opisthokonta,Metazoa,Annelida,Alentia,NA,NA,NA,NA,NA
Otu898,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));GRE3;Gregarinomorphea (GRE3);X (Gregarinomorphea (GRE3));GRE3 (X (Gregarinomorphea (GRE3)));X (GRE3 (X (Gregarinomorphea (GRE3))));Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3)))));X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3))))));GRE3 (X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3)))))));XX (GRE3 (X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3))))))));Gregarinomorphea (XX (GRE3 (X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3)))))))));X (Gregarinomorphea (XX (GRE3 (X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3))))))))));GRE3 (X (Gregarinomorphea (XX (GRE3 (X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3)))))))))));XX (GRE3 (X (Gregarinomorphea (XX (GRE3 (X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3))))))))))));sp. (XX (GRE3 (X (Gregarinomorphea (XX (GRE3 (X (Gregarinomorphea (X (GRE3 (X (Gregarinomorphea (GRE3))))))))))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,GRE3,NA,NA,NA,NA,NA
Otu908,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes (class);X (Labyrinthulomycetes (class));Labyrinthulomycetes (X (Labyrinthulomycetes (class)));X (Labyrinthulomycetes (X (Labyrinthulomycetes (class))));LAB1;Labyrinthulomycetes (LAB1);X (Labyrinthulomycetes (LAB1));LAB6;Labyrinthulomycetes (LAB6);X (Labyrinthulomycetes (LAB6));LAB6 (X (Labyrinthulomycetes (LAB6)));sp. (LAB6 (X (Labyrinthulomycetes (LAB6)))),Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,LAB1,LAB6,NA,NA,NA,NA
Otu789,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu746,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Autolytus;Autolytus (strain);rubrolineatus,Eukaryota,Opisthokonta,Metazoa,Annelida,Autolytus,rubrolineatus,NA,NA,NA,Autolytus_rubrolineatus
Otu435,Main genome;Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1A;MAST-1A (order);X (MAST-1A (order));MAST-1A (X (MAST-1A (order)));XX (MAST-1A (X (MAST-1A (order))));MAST-1A (XX (MAST-1A (X (MAST-1A (order)))));XX (MAST-1A (XX (MAST-1A (X (MAST-1A (order))))));sp. (XX (MAST-1A (XX (MAST-1A (X (MAST-1A (order))))))),Eukaryota,Stramenopiles,Pseudofungi,MAST-1,MAST-1A,NA,NA,NA,NA,NA
Otu434,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Cephaloidophoridae;Unknown Cephaloidophoridae family 12,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Cephaloidophoridae,NA,NA,NA,NA
Otu943,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;Suessiaceae (family);X (Suessiaceae (family));Suessiaceae (X (Suessiaceae (family)));X (Suessiaceae (X (Suessiaceae (family))));sp. (X (Suessiaceae (X (Suessiaceae (family))))),Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,NA,NA,NA,NA
Otu437,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrophacaceae;Fragilidium;Unknown Fragilidium genus 1,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Pyrophacaceae,Fragilidium,NA,NA,NA
Otu875,Main genome;Eukaryota;Alveolata;Apicomplexa;Coccidiomorphea;Eimeriida;Eimeriidae;Goussia7;Unknown Goussia7 genus 1,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Eimeriida,Eimeriidae,Goussia7,NA,NA,NA
Otu874,Main genome;Eukaryota;Alveolata;Ciliophora;Litostomatea;Rhynchostomatia;Unknown Rhynchostomatia order 1,Eukaryota,Alveolata,Ciliophora,Litostomatea,Rhynchostomatia,NA,NA,NA,NA,NA
Otu877,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Phytomyxea;Phagomyxida;Unknown Phagomyxida order 1,Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Phagomyxida,NA,NA,NA,NA,NA
Otu436,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Cephaloidophoridae;Unknown Cephaloidophoridae family 13,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Cephaloidophoridae,NA,NA,NA,NA
Otu871,Main genome;Eukaryota;Opisthokonta;Fungi;Ascomycota;Pezizomycotina,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,NA,NA,NA,NA,NA
Otu870,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;Protodinium;Protodinium (genus);Unknown Protodinium (genus) species 1,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Protodinium,NA,NA,NA
Otu873,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes,Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,NA,NA,NA,NA,NA,NA
Otu872,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Polyplicariidae;Unknown Polyplicariidae family 2,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Polyplicariidae,NA,NA,NA,NA
Otu431,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Unknown Eugregarinorida order 4,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,NA,NA,NA,NA,NA
Otu879,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Unknown Raphid-pennate genus 1,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,NA,NA,NA,NA,NA
Otu745,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Nemaliales;Nemaliales (order);X (Nemaliales (order));Nothogenia;Unknown Nothogenia species 1,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Nemaliales,Nothogenia,NA,NA,NA,NA
