ASV_number:amplicon,ARMS_Gdynia_GDY1_20190619_20191029_MF100_r1,ARMS_Gdynia_GDY1_20190619_20191029_SF38_r1,ARMS_Crete_1HERP_20180928_20190128_MF125_DMSO_r1,ARMS_Crete_1HERP_20180928_20190128_MF125_ETOH_r1,ARMS_Bodo_GStraB_20190621_20201207_MF100_r1,ARMS_Bodo_GStraB_20190621_20201207_MF500_r1,ARMS_Bodo_GStraM_20190621_20201207_MF100_r1,ARMS_Bodo_GStraM_20190621_20201207_MF500_r1,ARMS_Bodo_GStraM_20190621_20201207_SF50_A_r1,ARMS_Bodo_GStraB_20190621_20201207_SF50_A_r1,ARMS_Vigo_TorallaC_20190625_20191014_SF40_r1,ARMS_Limfjord_Green33_20191029_20201110_MF100_r1,ARMS_Limfjord_Green33_20191029_20201110_MF500_r1,ARMS_Limfjord_Green33_20191029_20201110_SF40_r1,ARMS_Limfjord_Red2_20191029_20201110_MF100_r1,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,Classification,TAXON:NCBI_TAX_ID
ASV_3556:a14e0723f679e96e6e321bf694a569ada3b1a5ab,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa,Apolemia rubriversa:1390100
ASV_3557:a14e484ceb72085c068ca13ec55a426b60d73dde,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Prototheca;Prototheca bovis,Prototheca bovis:2509265
ASV_3558:a17070f016174dee6965b79c00bd43dcccf1efe5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Gredgaria;Gredgaria maugeana,Gredgaria maugeana:2007213
ASV_3559:a172d34e89742c29b7a1276334b0b136147c4ae3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces verruculosus,Talaromyces verruculosus:198730
ASV_3560:a1737711b3b7d7770287dee63a574a983fb7a24b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Ephemeroptera;Leptophlebiidae;Habrophlebiodes;Habrophlebiodes zijinensis,Habrophlebiodes zijinensis:289472
ASV_3561:a18c327fd4fc108fee2b71e2afa477a3b58221f6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Jakobidae;Jakoba;Jakoba bahamiensis,Jakoba bahamiensis:221721
ASV_3562:a1b183e529b51b537b94c3e46b6fb074fb1e07b8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Vertebrata;Vertebrata australis,Vertebrata australis:2006943
ASV_3563:a1c460a357fead76385160989872da0c29c50c32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorodendrophyceae;Chlorodendrales;Chlorodendraceae;Tetraselmis;Tetraselmis subcordiformis,Tetraselmis subcordiformis:3161
ASV_3564:a20d1b1a6425e193dd654eb5a71c5d28c3b27ecc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Dasyaceae;Dasya;Dasya binghamiae,Dasya binghamiae:1896963
ASV_3565:a22c00f2b714b154c655ae1b622dd1f2c00f4915,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Hesionidae;Psamathe;Psamathe fusca,Psamathe fusca:378372
ASV_3566:a22de5f3e90ed753b3371613930aa791823e8770,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Cladosiphon;Cladosiphon takenoensis,Cladosiphon takenoensis:2072009
ASV_3567:a23a7b7f7be178cc6bc995f4f223cb51f7ba04d4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Membranoptera;Membranoptera weeksiae,Membranoptera weeksiae:158720
ASV_3568:a265d5f440930a6ca0f3ae1923a89bb1ce551319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Araneae;Araneidae;Madacantha;Madacantha nossibeana,Madacantha nossibeana:2508607
ASV_3569:a287cdfcc7562334b29a7bd1afbea54759d90aa8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chytridiomycota;Chytridiomycetes;Synchytriales;Synchytriaceae;Synchytrium;Synchytrium microbalum,Synchytrium microbalum:1806994
ASV_3570:a2a496dbbecf7c09e065032c774e525d13f44e0d,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;Proctophyllodidae;Anisophyllodes;Anisophyllodes pipromorphae,Anisophyllodes pipromorphae:1897566
ASV_3571:a2c06d77bfc5921da21b65c573e002222c0046d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Pennatulidae;Pennatula;Pennatula aculeata,Pennatula aculeata:1399332
ASV_3572:a2f52d21cb699790bc003008d69486f87a5cd7f8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Zancleidae;Zanclea;Zanclea giancarloi,Zanclea giancarloi:745347
ASV_3573:a3139082bd4054f785e4179af0fe4b0050caf62a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Cnidaria;Anthozoa;Actiniaria;Sagartiidae;Sagartia;Sagartia ornata,Sagartia ornata:1143167
ASV_3574:a325f8692ebc05ebf43c8285644b46b171bb75bd,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Samsoniella;Samsoniella hepiali,Samsoniella hepiali:797268
ASV_3575:a33ea387bef8fb381d6759f0fc7913a32a21376e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula toruloides,Rhodotorula toruloides:5286
ASV_3576:a36040d2381e054662389650a68b9c8c127a418c,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Trebouxiophyceae;Coccomyxa;Coccomyxa;Coccomyxa;Coccomyxa subellipsoidea,Coccomyxa subellipsoidea:248742
ASV_3577:a366e136b7ca61997c5ca28e8bdd15c54005a3c9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Nemacystus;Nemacystus decipiens,Nemacystus decipiens:2185085
ASV_3578:a3836ebb611634c212df24e89894dcc5d00f2ab7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Torulaspora;Torulaspora franciscae,Torulaspora franciscae:53488
ASV_3579:a3854e23f85c153234996faf1f6c8e7fd16f2843,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Saundersella;Saundersella simplex,Saundersella simplex:1588898
ASV_3580:a39f1d9b811f8e7964feddd2b795548a9b32c920,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Membranoptera;Membranoptera tenuis,Membranoptera tenuis:158698
ASV_3581:a3c161d32e9473d2be549b76bdabc37dcb4aec4c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Branchiopoda;Anostraca;Branchipodidae;Parartemia;Parartemia longicaudata,Parartemia longicaudata:111191
ASV_3582:a3c735fba041833e4e5b6dfbfdcc50ae1900de97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Porifera;Calcarea;Leucosolenida;Sycettidae;Sycon;Sycon ciliatum,Sycon ciliatum:27933
ASV_3583:a3fc05a2c18ad0e4c942501287edea2968262e29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Nematoda;Chromadorea;Rhabditida;Strongyloididae;Parastrongyloides;Parastrongyloides trichosuri,Parastrongyloides trichosuri:131310
ASV_3584:a406957ac6196553f4caf0127272a9320e9f31ee,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Ophirina;Ophirina;Ophirina amphinema,Ophirina amphinema:2108040
ASV_3585:a40b01bd788e3b0d74be31c0435cd777348b7065,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Caloglossa;Caloglossa beccarii,Caloglossa beccarii:131038
ASV_3586:a40f28552d16879d1b9b21a3af543787b974e155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia japonica,Malassezia japonica:223818
ASV_3587:a41e7826473927301bc148dbe9759faab3c55c28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus telteca,Brachistosternus telteca:1711969
ASV_3588:a423a027a2218d46d1894efef2af8b5cf154cbf6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis,Caenorhabditis tropicalis:1561998
ASV_3589:a42d44faceade4c5e83c29e6ae499c772c04bae7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Nemacystus;Nemacystus decipiens,Nemacystus decipiens:2185085
ASV_3590:a432f791ccd1eb77248f43d61f425d3ead2f400d,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiaceae;Galdieria;Galdieria phlegrea,Galdieria phlegrea:1389228
ASV_3591:a43842d62820dfb3f9541b055ba1600a22b009b8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Laurencia;Laurencia snackeyi,Laurencia snackeyi:1858662
ASV_3592:a43f1b65ed5a99b4baf5e98b67fa8e28166e78b6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Ascomycota;Arthoniomycetes;Arthoniales;Arthoniaceae;Arthonia;Arthonia rubella,Arthonia rubella:2563725
ASV_3593:a448d5446c1738a24721d54867cf334e6197cfa6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Leotiomycetes;Helotiales;Tetracladium;Tetracladium;Tetracladium apiense,Tetracladium apiense:164536
ASV_3594:a4544a4e31e0bc9997c78e6ee31ba91b66511724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hymenoptera;Encyrtidae;Homalotylus;Homalotylus terminalis,Homalotylus terminalis:2364875
ASV_3595:a4615faa036f3734cae7821633213b32c95bc092,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Neogastropoda;Volutidae;Cymbiola;Cymbiola nobilis,Cymbiola nobilis:2729438
ASV_3596:a4a076c27d30cd1d61ff565c91bc69d639f39c85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Amphipleuraceae;Halamphora;Halamphora calidilacuna,Halamphora calidilacuna:2133758
ASV_3597:a4a5a62580cf82adacf7af1c448a9ddfb97b9fd4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Chromeraceae;Chromeraceae;Chromeraceae;Chromeraceae;Chromera;Chromera velia,Chromera velia:505693
ASV_3598:a4bebd47f6d0d887ae605e0488d5da8eaca33872,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Araneae;Amaurobiidae;Draconarius;Draconarius subtitanus,Draconarius subtitanus:1982815
ASV_3599:a4f3c4d4931c14f377173cd8d7fae68af2895461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Mediophyceae;Triceratiales;Plagiogrammaceae;Psammoneis;Psammoneis japonica,Psammoneis japonica:517775
ASV_3600:a5354a376a9571255d31cf40dfcdc7fdfcd2898d,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira undulata,Melosira undulata:2133757
ASV_3601:a541d9e65bc6c04f621eb673fc1833e0262e8663,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae;Thecamonas;Thecamonas trahens,Thecamonas trahens:529818
ASV_3602:a560f1aab25eb6035e3160c976adfe6f472f5870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Poeciliidae;Poeciliopsis;Poeciliopsis sonoriensis,Poeciliopsis sonoriensis:188138
ASV_3603:a56630ad75fed59d42edc8c3efa01b8fab798405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Batrachospermales;Batrachospermaceae;Nothocladus;Nothocladus ater,Nothocladus ater:69142
ASV_3604:a56b707059014a03bc13fa22b40226d8d0a494f2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Ceramiaceae;Griffithsia;Griffithsia okiensis,Griffithsia okiensis:291168
ASV_3605:a56eb7b0d84ff8978f40801a8d8f406926641370,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Caloglossa;Caloglossa intermedia,Caloglossa intermedia:100879
ASV_3606:a586dc9e2ffb3fbb6e42349679cff8a250b48afe,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Lessoniaceae;Lessonia;Lessonia variegata,Lessonia variegata:549686
ASV_3607:a588a7802adb14a6bea4f9a50bc94dd52ceb6618,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces laevis,Aphanomyces laevis:112092
ASV_3608:a59743deb4a94995a41c8fde902ee5ebacde7e4f,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Platyhelminthes;Rhabditophora;Tricladida;Dendrocoelidae;Bdellocephala;Bdellocephala punctata,Bdellocephala punctata:2755129
ASV_3609:a5a9afcfa9e97c127a2082b92ef42401d784533b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Sellaphoraceae;Sellaphora;Sellaphora marvanii,Sellaphora marvanii:989992
ASV_3610:a5af39a64b975bc029fac41e6573fe9adf519af3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Eukaryota;Porifera;Demospongiae;Haplosclerida;Niphatidae;Amphimedon;Amphimedon queenslandica,Amphimedon queenslandica:400682
ASV_3611:a5c57e6d3199ce77df803b35a462d1c327efa363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Dasyaceae;Dipterocladia;Dipterocladia arabiensis,Dipterocladia arabiensis:2007176
ASV_3612:a5cdf7a4cd33274806abe51e12ad182a251c88b2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Nemacystus;Nemacystus decipiens,Nemacystus decipiens:2185085
ASV_3613:a5f6186c7213d8bdf98cb506680e21305e6ddb71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gelidiales;Pterocladiaceae;Pterocladia;Pterocladia rectangularis,Pterocladia rectangularis:1785970
ASV_3614:a62c6cd21d38654ebf0f850f7a149925b83e1eb7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Dasyaceae;Dipterocladia;Dipterocladia arabiensis,Dipterocladia arabiensis:2007176
ASV_3615:a668390e86ad92603c71649259ecc759f9aecb3e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_3616:a6861e721621be60c938687f0491079d93734c4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Eukaryota;Pythiales;Oomycota_12;Pythiales;Pythiaceae;Globisporangium;Globisporangium multisporum,Globisporangium multisporum:289604
ASV_3617:a695a3c6d4082825099ba81d634c2c368e62f4e1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita bisporigera,Amanita bisporigera:87325
ASV_3618:a69e441a88f0a06d118cf5ddbfc9b12f20772f4e,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Sporochnales;Phaeophyceae_9;Sporochnales;Sporochnaceae;Carpomitra;Carpomitra costata,Carpomitra costata:66794
ASV_3619:a6a7c683bea76cb3ea7e62255f515844bdd64d5b,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Streptophyta;Zygnemophyceae;Desmidiales;Gonatozygaceae;Gonatozygon;Gonatozygon brebissonii,Gonatozygon brebissonii:184482
ASV_3620:a6cf2fdf131a1efc5ec8b34340d107ba0fefdb67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Nakaseomyces;Nakaseomyces delphensis,Nakaseomyces delphensis:51657
ASV_3621:a6d02524251a9708efd5267bc7544e7231d7b96b,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Araneae;Agelenidae;Flexicoelotes;Flexicoelotes jinlongyanensis,Flexicoelotes jinlongyanensis:1715786
ASV_3622:a6fa5ed006c346cb606c4a782d08efa6976aa33d,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Membranoptera;Membranoptera tenuis,Membranoptera tenuis:158698
ASV_3623:a7026a79ba74e0fd4189d4c42f0df073ebc1beaa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Candida_2;Candida gigantensis,Candida gigantensis:271359
ASV_3624:a703205cea7ebe804d28ad5bedd85aaabed485df,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Camponotus;Camponotus concavus,Camponotus concavus:605056
ASV_3625:a72b371a77be38e2f0fabc0743ce778fd9761188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Ceramiaceae;Griffithsia;Griffithsia okiensis,Griffithsia okiensis:291168
ASV_3626:a734b8c473c435e9e0ab70f4ef198ed9caf75232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_3627:a791e6a2f8cb6f749d58d71ac744abb5372f74ec,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_3628:a79b5b1a077ef1f8eaa2c88a2765559652eb23f2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Dipturus;Dipturus nasutus,Dipturus nasutus:2605477
ASV_3629:a7e123f1857b3d25158ca2a5befa49e56f1c9965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Hydaticus;Hydaticus dregei,Hydaticus dregei:1634468
ASV_3630:a7e85b1dbf404190d86bee73512ceced70fdff2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Peronosporales;Oomycota_8;Peronosporales;Peronosporaceae;Nothophytophthora;Nothophytophthora chlamydospora,Nothophytophthora chlamydospora:2025990
ASV_3631:a8211b08f6f91d01994672b0533ced14f04200a0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens,Sphenophorus incurrens:1403718
ASV_3632:a830f487ef9ccc82bdeedc6fdb20a51d4dd3afad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia japonica,Malassezia japonica:223818
ASV_3633:a84923e27574e54f3df3078e2c7719f628b59c3a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Caloglossa;Caloglossa beccarii,Caloglossa beccarii:131038
ASV_3634:a8b8b586962196161284f304d9f5ea48c4c6fa77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Araneae;Dysderidae;Parachtes;Parachtes riberai,Parachtes riberai:2593099
ASV_3635:a8f4a73f8f3400c600c59ea64d6ad4eca19b5088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Callithamniaceae;Callithamnion;Callithamnion pikeanum,Callithamnion pikeanum:189623
ASV_3636:a929a3ccbafd1195c7aaeb20c9242c62a2c11683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_3637:a9317950299c16a836cf7a7a6962af7db82221d7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Eukaryota;Porifera;Demospongiae;Tethyida;Tethyidae;Tethya;Tethya actinia,Tethya actinia:233783
ASV_3638:a94ec5a74409f83a24ed7bc72abd0da0c5c2edb9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Nematoda;Chromadorea;Rhabditida;Panagrolaimidae;Panagrellus;Panagrellus redivivus,Panagrellus redivivus:6233
ASV_3639:a970c66564aebf0dbb5d08cbae9ec733d647141a,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Hannaella;Hannaella oryzae,Hannaella oryzae:4979
ASV_3640:a99e28acb29acab4e1b8d11135557997f4e30b2f,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta;Atrapsalta furcilla,Atrapsalta furcilla:1539241
ASV_3641:a9bae68becc627dc52db15690633def7c0327736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Torulaspora;Torulaspora franciscae,Torulaspora franciscae:53488
ASV_3642:a9cdd2ccb1878447e6538f7ceb374318666fc264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Podonidae;Evadne;Evadne nordmanni,Evadne nordmanni:141403
ASV_3643:a9f4cca30e25b74081cb80dc3d0a293778f85d09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Eukaryota;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina;Taphrina flavorubra,Taphrina flavorubra:71561
ASV_3644:aa2a1530cf7ec13159723db90c0fd459ca123a26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Hypneaceae;Hypnea;Hypnea rosea,Hypnea rosea:673450
ASV_3645:aa35d0c6a39fd378594fd7a58c1f927b7393a424,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Collembola;Poduromorpha;Onychiuridae;Orthonychiurus;Orthonychiurus folsomi,Orthonychiurus folsomi:2581074
ASV_3646:aa3890eebb84cdd6dc8d546773298f4901aa3d2b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Plocamiales;Plocamiaceae;Plocamiocolax;Plocamiocolax pulvinata,Plocamiocolax pulvinata:35206
ASV_3647:aa4c01017a4092443ab67ff6b0674ae9a2bb26a0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Ochromonadales;Synurophyceae_1;Ochromonadales;Ochromonadaceae;Cornospumella;Cornospumella fuschlensis,Cornospumella fuschlensis:1545452
ASV_3648:aa5983767a05b3a91074f59f819bbf57e186a410,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens,Sphenophorus incurrens:1403718
ASV_3649:aa7622c23490ed63fb6f4a54bc2f0d497b9c2a5a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Melyridae;Astylus;Astylus variegatus,Astylus variegatus:2364871
ASV_3650:aa89072ca047bdf7d91d0b95314e4eb2b89a3a50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Discosea;Himatismenida;Himatismenida;Parvamoeba;Parvamoeba;Parvamoeba rugata,Parvamoeba rugata:1076758
ASV_3651:aaa041a330ddcef5133e88437105f701dd674213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Histionidae;Histiona;Histiona aroides,Histiona aroides:392300
